geo,time,income_per_person_long_series
gbr,1404,1604.0
gbr,1405,1607.0
gbr,1406,1491.0
gbr,1407,1493.0
gbr,1408,1382.0
gbr,1409,1431.0
gbr,1410,1521.0
gbr,1411,1490.0
gbr,1412,1456.0
gbr,1413,1321.0
gbr,1414,1501.0
gbr,1415,1537.0
gbr,1416,1482.0
gbr,1417,1621.0
gbr,1418,1539.0
gbr,1419,1622.0
gbr,1420,1583.0
gbr,1421,1479.0
gbr,1422,1528.0
gbr,1423,1613.0
gbr,1424,1627.0
gbr,1425,1571.0
gbr,1426,1525.0
gbr,1427,1485.0
gbr,1428,1395.0
gbr,1429,1444.0
gbr,1430,1487.0
gbr,1431,1497.0
gbr,1432,1481.0
gbr,1433,1529.0
gbr,1434,1623.0
gbr,1435,1445.0
gbr,1436,1349.0
gbr,1437,1298.0
gbr,1438,1365.0
gbr,1439,1429.0
gbr,1440,1445.0
gbr,1441,1280.0
gbr,1442,1328.0
gbr,1443,1610.0
gbr,1444,1611.0
gbr,1445,1393.0
gbr,1446,1485.0
gbr,1447,1523.0
gbr,1448,1578.0
gbr,1449,1450.0
gbr,1450,1498.0
gbr,1451,1501.0
gbr,1452,1481.0
gbr,1453,1493.0
gbr,1454,1493.0
gbr,1455,1481.0
gbr,1456,1496.0
gbr,1457,1368.0
gbr,1458,1447.0
gbr,1459,1424.0
gbr,1460,1423.0
gbr,1461,1427.0
gbr,1462,1560.0
gbr,1463,1578.0
gbr,1464,1438.0
gbr,1465,1395.0
gbr,1466,1383.0
gbr,1467,1425.0
gbr,1468,1486.0
gbr,1469,1465.0
gbr,1470,1422.0
gbr,1471,1358.0
gbr,1472,1402.0
gbr,1473,1389.0
gbr,1474,1462.0
gbr,1475,1417.0
gbr,1476,1313.0
gbr,1477,1372.0
gbr,1478,1410.0
gbr,1479,1488.0
gbr,1480,1530.0
gbr,1481,1460.0
gbr,1482,1395.0
gbr,1483,1461.0
gbr,1484,1445.0
gbr,1485,1364.0
gbr,1486,1510.0
gbr,1487,1379.0
gbr,1488,1406.0
gbr,1489,1436.0
gbr,1490,1443.0
gbr,1491,1453.0
gbr,1492,1468.0
gbr,1493,1443.0
gbr,1494,1509.0
gbr,1495,1477.0
gbr,1496,1429.0
gbr,1497,1522.0
gbr,1498,1535.0
gbr,1499,1539.0
gbr,1500,1511.0
gbr,1501,1454.0
gbr,1502,1504.0
gbr,1503,1565.0
gbr,1504,1565.0
gbr,1505,1578.0
gbr,1506,1582.0
gbr,1507,1549.0
gbr,1508,1567.0
gbr,1509,1636.0
gbr,1510,1574.0
gbr,1511,1602.0
gbr,1512,1527.0
gbr,1513,1589.0
gbr,1514,1582.0
gbr,1515,1621.0
gbr,1516,1602.0
gbr,1517,1603.0
gbr,1518,1607.0
gbr,1519,1589.0
gbr,1520,1562.0
gbr,1521,1595.0
gbr,1522,1619.0
gbr,1523,1644.0
gbr,1524,1662.0
gbr,1525,1646.0
gbr,1526,1649.0
gbr,1527,1525.0
gbr,1528,1533.0
gbr,1529,1550.0
gbr,1530,1563.0
gbr,1531,1504.0
gbr,1532,1550.0
gbr,1533,1536.0
gbr,1534,1598.0
gbr,1535,1482.0
gbr,1536,1459.0
gbr,1537,1565.0
gbr,1538,1476.0
gbr,1539,1585.0
gbr,1540,1526.0
gbr,1541,1477.0
gbr,1542,1523.0
gbr,1543,1469.0
gbr,1544,1544.0
gbr,1545,1496.0
gbr,1546,1518.0
gbr,1547,1639.0
gbr,1548,1563.0
gbr,1549,1494.0
gbr,1550,1473.0
gbr,1551,1428.0
gbr,1552,1360.0
gbr,1553,1586.0
gbr,1554,1439.0
gbr,1555,1424.0
gbr,1556,1153.0
gbr,1557,1264.0
gbr,1558,1641.0
gbr,1559,1553.0
gbr,1560,1561.0
gbr,1561,1583.0
gbr,1562,1569.0
gbr,1563,1704.0
gbr,1564,1641.0
gbr,1565,1637.0
gbr,1566,1831.0
gbr,1567,1710.0
gbr,1568,1701.0
gbr,1569,1688.0
gbr,1570,1547.0
gbr,1571,1547.0
gbr,1572,1492.0
gbr,1573,1704.0
gbr,1574,1504.0
gbr,1575,1670.0
gbr,1576,1717.0
gbr,1577,1452.0
gbr,1578,1651.0
gbr,1579,1621.0
gbr,1580,1528.0
gbr,1581,1473.0
gbr,1582,1314.0
gbr,1583,1479.0
gbr,1584,1422.0
gbr,1585,1243.0
gbr,1586,1208.0
gbr,1587,1337.0
gbr,1588,1505.0
gbr,1589,1313.0
gbr,1590,1387.0
gbr,1591,1396.0
gbr,1592,1507.0
gbr,1593,1596.0
gbr,1594,1295.0
gbr,1595,1294.0
gbr,1596,1228.0
gbr,1597,1172.0
gbr,1598,1397.0
gbr,1599,1592.0
gbr,1600,1505.0
gbr,1601,1488.0
gbr,1602,1560.0
gbr,1603,1647.0
gbr,1604,1751.0
gbr,1605,1560.0
gbr,1606,1630.0
gbr,1607,1478.0
gbr,1608,1399.0
gbr,1609,1614.0
gbr,1610,1709.0
gbr,1611,1564.0
gbr,1612,1491.0
gbr,1613,1436.0
gbr,1614,1385.0
gbr,1615,1497.0
gbr,1616,1413.0
gbr,1617,1558.0
gbr,1618,1549.0
gbr,1619,1413.0
gbr,1620,1640.0
gbr,1621,1631.0
gbr,1622,1408.0
gbr,1623,1396.0
gbr,1624,1586.0
gbr,1625,1601.0
gbr,1626,1541.0
gbr,1627,1543.0
gbr,1628,1733.0
gbr,1629,1274.0
gbr,1630,1261.0
gbr,1631,1292.0
gbr,1632,1451.0
gbr,1633,1336.0
gbr,1634,1352.0
gbr,1635,1399.0
gbr,1636,1359.0
gbr,1637,1314.0
gbr,1638,1446.0
gbr,1639,1460.0
gbr,1640,1499.0
gbr,1641,1335.0
gbr,1642,1456.0
gbr,1643,1536.0
gbr,1644,1554.0
gbr,1645,1345.0
gbr,1646,1357.0
gbr,1647,1349.0
gbr,1648,1367.0
gbr,1649,1343.0
gbr,1650,1288.0
gbr,1651,1360.0
gbr,1652,1531.0
gbr,1653,1710.0
gbr,1654,1695.0
gbr,1655,1765.0
gbr,1656,1634.0
gbr,1657,1538.0
gbr,1658,1515.0
gbr,1659,1283.0
gbr,1660,1405.0
gbr,1661,1434.0
gbr,1662,1482.0
gbr,1663,1744.0
gbr,1664,1628.0
gbr,1665,1698.0
gbr,1666,1901.0
gbr,1667,1955.0
gbr,1668,1728.0
gbr,1669,1773.0
gbr,1670,1722.0
gbr,1671,1668.0
gbr,1672,1656.0
gbr,1673,1689.0
gbr,1674,1608.0
gbr,1675,1650.0
gbr,1676,1951.0
gbr,1677,1807.0
gbr,1678,1873.0
gbr,1679,1748.0
gbr,1680,1967.0
gbr,1681,1784.0
gbr,1682,1914.0
gbr,1683,2069.0
gbr,1684,1733.0
gbr,1685,1879.0
gbr,1686,1736.0
gbr,1687,1931.0
gbr,1688,2077.0
gbr,1689,1989.0
gbr,1690,2124.0
gbr,1691,2137.0
gbr,1692,2310.0
gbr,1693,1956.0
gbr,1694,2329.0
gbr,1695,2228.0
gbr,1696,2130.0
gbr,1697,2102.0
gbr,1698,2152.0
gbr,1699,2069.0
gbr,1700,2196.0
gbr,1701,2379.0
gbr,1702,2301.0
gbr,1703,2135.0
gbr,1704,2530.0
gbr,1705,2396.0
gbr,1706,2022.0
gbr,1707,2263.0
gbr,1708,2401.0
gbr,1709,2075.0
gbr,1710,1881.0
gbr,1711,2054.0
gbr,1712,2056.0
gbr,1713,1964.0
gbr,1714,2153.0
gbr,1715,2090.0
gbr,1716,2156.0
gbr,1717,2262.0
gbr,1718,2373.0
gbr,1719,2316.0
gbr,1720,2472.0
gbr,1721,2378.0
gbr,1722,2401.0
gbr,1723,2335.0
gbr,1724,2303.0
gbr,1725,2355.0
gbr,1726,2263.0
gbr,1727,2236.0
gbr,1728,2326.0
gbr,1729,2233.0
gbr,1730,2312.0
gbr,1731,2277.0
gbr,1732,2418.0
gbr,1733,2458.0
gbr,1734,2424.0
gbr,1735,2346.0
gbr,1736,2500.0
gbr,1737,2352.0
gbr,1738,2385.0
gbr,1739,2354.0
gbr,1740,2302.0
gbr,1741,2363.0
gbr,1742,2443.0
gbr,1743,2386.0
gbr,1744,2337.0
gbr,1745,2347.0
gbr,1746,2406.0
gbr,1747,2504.0
gbr,1748,2472.0
gbr,1749,2441.0
gbr,1750,2460.0
gbr,1751,2392.0
gbr,1752,2495.0
gbr,1753,2499.0
gbr,1754,2412.0
gbr,1755,2468.0
gbr,1756,2407.0
gbr,1757,2536.0
gbr,1758,2564.0
gbr,1759,2596.0
gbr,1760,2656.0
gbr,1761,2743.0
gbr,1762,2657.0
gbr,1763,2654.0
gbr,1764,2640.0
gbr,1765,2599.0
gbr,1766,2622.0
gbr,1767,2633.0
gbr,1768,2651.0
gbr,1769,2783.0
gbr,1770,2688.0
gbr,1771,2722.0
gbr,1772,2633.0
gbr,1773,2659.0
gbr,1774,2582.0
gbr,1775,2637.0
gbr,1776,2697.0
gbr,1777,2749.0
gbr,1778,2701.0
gbr,1779,2669.0
gbr,1780,2777.0
gbr,1781,2825.0
gbr,1782,2776.0
gbr,1783,2756.0
gbr,1784,2741.0
gbr,1785,2697.0
gbr,1786,2715.0
gbr,1787,2639.0
gbr,1788,2607.0
gbr,1789,2630.0
gbr,1790,2798.0
gbr,1791,2775.0
gbr,1792,2854.0
gbr,1793,2778.0
gbr,1794,2665.0
gbr,1795,2921.0
gbr,1796,2944.0
gbr,1797,2885.0
gbr,1798,2879.0
gbr,1799,2921.0
gbr,1800,3044.0
gbr,1801,3051.0
gbr,1802,3060.0
gbr,1803,2962.0
gbr,1804,2918.0
gbr,1805,3050.0
gbr,1806,2994.0
gbr,1807,3146.0
gbr,1808,2960.0
gbr,1809,3013.0
gbr,1810,3167.0
gbr,1811,3094.0
gbr,1812,2921.0
gbr,1813,3032.0
gbr,1814,2918.0
gbr,1815,3178.0
gbr,1816,2961.0
gbr,1817,2964.0
gbr,1818,2916.0
gbr,1819,2827.0
gbr,1820,3011.0
gbr,1821,3012.0
gbr,1822,3020.0
gbr,1823,3060.0
gbr,1824,3181.0
gbr,1825,3208.0
gbr,1826,2996.0
gbr,1827,3186.0
gbr,1828,3151.0
gbr,1829,3135.0
gbr,1830,3234.0
gbr,1831,3229.0
gbr,1832,3290.0
gbr,1833,3278.0
gbr,1834,3315.0
gbr,1835,3516.0
gbr,1836,3586.0
gbr,1837,3513.0
gbr,1838,3609.0
gbr,1839,3535.0
gbr,1840,3660.0
gbr,1841,3547.0
gbr,1842,3469.0
gbr,1843,3597.0
gbr,1844,3867.0
gbr,1845,3996.0
gbr,1846,3948.0
gbr,1847,3857.0
gbr,1848,3972.0
gbr,1849,4028.0
gbr,1850,3946.0
gbr,1851,4078.0
gbr,1852,4212.0
gbr,1853,4312.0
gbr,1854,4472.0
gbr,1855,4325.0
gbr,1856,4565.0
gbr,1857,4571.0
gbr,1858,4443.0
gbr,1859,4582.0
gbr,1860,4633.0
gbr,1861,4576.0
gbr,1862,4340.0
gbr,1863,4704.0
gbr,1864,4787.0
gbr,1865,4857.0
gbr,1866,4965.0
gbr,1867,4940.0
gbr,1868,5133.0
gbr,1869,5132.0
gbr,1870,5310.0
gbr,1871,5540.0
gbr,1872,5508.0
gbr,1873,5507.0
gbr,1874,5667.0
gbr,1875,5672.0
gbr,1876,5651.0
gbr,1877,5623.0
gbr,1878,5582.0
gbr,1879,5416.0
gbr,1880,5746.0
gbr,1881,5819.0
gbr,1882,5870.0
gbr,1883,6002.0
gbr,1884,5903.0
gbr,1885,5812.0
gbr,1886,5800.0
gbr,1887,5987.0
gbr,1888,6126.0
gbr,1889,6273.0
gbr,1890,6277.0
gbr,1891,6370.0
gbr,1892,6190.0
gbr,1893,6094.0
gbr,1894,6314.0
gbr,1895,6463.0
gbr,1896,6674.0
gbr,1897,6684.0
gbr,1898,6916.0
gbr,1899,7094.0
gbr,1900,7005.0
gbr,1901,7087.0
gbr,1902,7132.0
gbr,1903,7007.0
gbr,1904,7027.0
gbr,1905,7170.0
gbr,1906,7286.0
gbr,1907,7361.0
gbr,1908,7025.0
gbr,1909,7127.0
gbr,1910,7250.0
gbr,1911,7431.0
gbr,1912,7513.0
gbr,1913,7786.0
gbr,1914,7873.0
gbr,1915,8247.0
gbr,1916,8309.0
gbr,1917,8241.0
gbr,1918,8406.0
gbr,1919,7753.0
gbr,1920,7444.0
gbr,1921,6667.0
gbr,1922,6973.0
gbr,1923,7144.0
gbr,1924,7428.0
gbr,1925,7665.0
gbr,1926,7397.0
gbr,1927,7938.0
gbr,1928,7976.0
gbr,1929,8187.0
gbr,1930,8087.0
gbr,1931,7677.0
gbr,1932,7639.0
gbr,1933,7851.0
gbr,1934,8293.0
gbr,1935,8563.0
gbr,1936,8931.0
gbr,1937,9203.0
gbr,1938,9234.0
gbr,1939,9540.0
gbr,1940,10440.0
gbr,1941,11350.0
gbr,1942,11510.0
gbr,1943,11610.0
gbr,1944,11050.0
gbr,1945,10510.0
gbr,1946,10300.0
gbr,1947,10100.0
gbr,1948,10300.0
gbr,1949,10580.0
gbr,1950,10860.0
gbr,1951,11150.0
gbr,1952,11120.0
gbr,1953,11520.0
gbr,1954,11950.0
gbr,1955,12320.0
gbr,1956,12380.0
gbr,1957,12520.0
gbr,1958,12510.0
gbr,1959,12970.0
gbr,1960,13550.0
gbr,1961,13750.0
gbr,1962,13770.0
gbr,1963,14280.0
gbr,1964,14960.0
gbr,1965,15190.0
gbr,1966,15400.0
gbr,1967,15690.0
gbr,1968,16270.0
gbr,1969,16540.0
gbr,1970,16860.0
gbr,1971,17120.0
gbr,1972,17690.0
gbr,1973,18920.0
gbr,1974,18670.0
gbr,1975,18550.0
gbr,1976,19050.0
gbr,1977,19510.0
gbr,1978,20140.0
gbr,1979,20660.0
gbr,1980,20200.0
gbr,1981,19920.0
gbr,1982,20360.0
gbr,1983,21090.0
gbr,1984,21620.0
gbr,1985,22340.0
gbr,1986,23180.0
gbr,1987,24190.0
gbr,1988,25350.0
gbr,1989,25860.0
gbr,1990,25990.0
gbr,1991,25540.0
gbr,1992,25510.0
gbr,1993,26020.0
gbr,1994,27060.0
gbr,1995,27810.0
gbr,1996,28540.0
gbr,1997,29440.0
gbr,1998,30490.0
gbr,1999,31490.0
gbr,2000,32780.0
gbr,2001,33690.0
gbr,2002,34460.0
gbr,2003,35540.0
gbr,2004,36410.0
gbr,2005,36930.0
gbr,2006,37670.0
gbr,2007,38720.0
gbr,2008,38040.0
gbr,2009,36140.0
gbr,2010,36550.0
gbr,2011,36630.0
gbr,2012,36480.0
gbr,2013,36900.0
gbr,2014,37710.0
gbr,2015,38390.0
gbr,2016,39020.0
gbr,2017,39630.0
gbr,2018,40320.0
gbr,2019,41040.0
geo,1800,571.5
geo,1801,571.5
geo,1802,571.5
geo,1803,571.5
geo,1804,571.5
geo,1805,571.5
geo,1806,571.5
geo,1807,571.5
geo,1808,571.5
geo,1809,571.5
geo,1810,571.5
geo,1811,571.5
geo,1812,571.5
geo,1813,571.5
geo,1814,571.5
geo,1815,571.5
geo,1816,571.5
geo,1817,571.5
geo,1818,571.5
geo,1819,571.5
geo,1820,571.5
geo,1821,574.1
geo,1822,576.8
geo,1823,579.4
geo,1824,582.1
geo,1825,584.8
geo,1826,587.5
geo,1827,590.2
geo,1828,592.9
geo,1829,595.6
geo,1830,598.4
geo,1831,601.1
geo,1832,603.9
geo,1833,606.7
geo,1834,609.5
geo,1835,612.3
geo,1836,615.1
geo,1837,617.9
geo,1838,620.8
geo,1839,623.6
geo,1840,626.5
geo,1841,629.4
geo,1842,632.3
geo,1843,635.2
geo,1844,638.1
geo,1845,641.1
geo,1846,644.0
geo,1847,647.0
geo,1848,650.0
geo,1849,653.0
geo,1850,656.0
geo,1851,659.0
geo,1852,662.0
geo,1853,665.1
geo,1854,668.1
geo,1855,671.2
geo,1856,674.3
geo,1857,677.4
geo,1858,680.5
geo,1859,683.7
geo,1860,686.8
geo,1861,690.0
geo,1862,693.2
geo,1863,696.4
geo,1864,699.6
geo,1865,702.8
geo,1866,706.0
geo,1867,709.3
geo,1868,712.6
geo,1869,715.8
geo,1870,719.1
geo,1871,722.4
geo,1872,725.8
geo,1873,729.1
geo,1874,732.5
geo,1875,735.8
geo,1876,739.2
geo,1877,742.6
geo,1878,746.1
geo,1879,749.5
geo,1880,752.9
geo,1881,756.4
geo,1882,759.9
geo,1883,763.4
geo,1884,766.9
geo,1885,770.5
geo,1886,739.5
geo,1887,863.4
geo,1888,829.3
geo,1889,769.9
geo,1890,765.5
geo,1891,700.1
geo,1892,765.2
geo,1893,865.9
geo,1894,982.9
geo,1895,908.2
geo,1896,998.7
geo,1897,980.4
geo,1898,1005.0
geo,1899,1065.0
geo,1900,1040.0
geo,1901,1065.0
geo,1902,1155.0
geo,1903,1074.0
geo,1904,1185.0
geo,1905,1048.0
geo,1906,999.7
geo,1907,959.1
geo,1908,1046.0
geo,1909,1084.0
geo,1910,1155.0
geo,1911,1065.0
geo,1912,1149.0
geo,1913,1206.0
geo,1914,1149.0
geo,1915,1181.0
geo,1916,1178.0
geo,1917,920.5
geo,1918,719.2
geo,1919,562.0
geo,1920,537.8
geo,1921,514.6
geo,1922,576.6
geo,1923,646.0
geo,1924,723.9
geo,1925,811.1
geo,1926,908.8
geo,1927,1018.0
geo,1928,1141.0
geo,1929,1152.0
geo,1930,1203.0
geo,1931,1212.0
geo,1932,1191.0
geo,1933,1234.0
geo,1934,1345.0
geo,1935,1536.0
geo,1936,1637.0
geo,1937,1771.0
geo,1938,1763.0
geo,1939,1831.0
geo,1940,1752.0
geo,1941,1717.0
geo,1942,1682.0
geo,1943,1648.0
geo,1944,1614.0
geo,1945,1582.0
geo,1946,1550.0
geo,1947,1719.0
geo,1948,1939.0
geo,1949,2115.0
geo,1950,2287.0
geo,1951,2255.0
geo,1952,2356.0
geo,1953,2413.0
geo,1954,2484.0
geo,1955,2646.0
geo,1956,2844.0
geo,1957,2847.0
geo,1958,3002.0
geo,1959,2912.0
geo,1960,3126.0
geo,1961,3247.0
geo,1962,3281.0
geo,1963,3158.0
geo,1964,3517.0
geo,1965,3672.0
geo,1966,3902.0
geo,1967,4103.0
geo,1968,4244.0
geo,1969,4407.0
geo,1970,4893.0
geo,1971,4970.0
geo,1972,5066.0
geo,1973,5349.0
geo,1974,5773.0
geo,1975,6153.0
geo,1976,6484.0
geo,1977,6887.0
geo,1978,7353.0
geo,1979,7844.0
geo,1980,8144.0
geo,1981,8509.0
geo,1982,8612.0
geo,1983,8910.0
geo,1984,9312.0
geo,1985,9683.0
geo,1986,8802.0
geo,1987,8822.0
geo,1988,9230.0
geo,1989,8528.0
geo,1990,7279.0
geo,1991,5794.0
geo,1992,3241.0
geo,1993,2335.0
geo,1994,2135.0
geo,1995,2231.0
geo,1996,2521.0
geo,1997,2824.0
geo,1998,2947.0
geo,1999,3066.0
geo,2000,3158.0
geo,2001,3348.0
geo,2002,3572.0
geo,2003,4010.0
geo,2004,4289.0
geo,2005,4746.0
geo,2006,5098.0
geo,2007,5735.0
geo,2008,5885.0
geo,2009,5658.0
geo,2010,5943.0
geo,2011,6322.0
geo,2012,6671.0
geo,2013,6908.0
geo,2014,7275.0
geo,2015,7662.0
geo,2016,8070.0
geo,2017,8498.0
geo,2018,8951.0
geo,2019,9468.0
gha,1800,860.0
gha,1801,860.6
gha,1802,861.1
gha,1803,861.7
gha,1804,862.2
gha,1805,862.8
gha,1806,863.4
gha,1807,863.9
gha,1808,864.5
gha,1809,865.0
gha,1810,865.6
gha,1811,866.2
gha,1812,866.7
gha,1813,867.3
gha,1814,867.9
gha,1815,868.4
gha,1816,869.0
gha,1817,869.5
gha,1818,870.1
gha,1819,870.7
gha,1820,871.2
gha,1821,871.8
gha,1822,872.4
gha,1823,872.9
gha,1824,873.5
gha,1825,874.1
gha,1826,874.6
gha,1827,875.2
gha,1828,875.8
gha,1829,876.3
gha,1830,876.9
gha,1831,877.5
gha,1832,878.1
gha,1833,878.6
gha,1834,879.2
gha,1835,879.8
gha,1836,880.3
gha,1837,880.9
gha,1838,881.5
gha,1839,882.1
gha,1840,882.6
gha,1841,883.2
gha,1842,883.8
gha,1843,884.4
gha,1844,884.9
gha,1845,885.5
gha,1846,886.1
gha,1847,886.7
gha,1848,887.2
gha,1849,887.8
gha,1850,888.4
gha,1851,889.0
gha,1852,889.5
gha,1853,890.1
gha,1854,890.7
gha,1855,891.3
gha,1856,891.8
gha,1857,892.4
gha,1858,893.0
gha,1859,893.6
gha,1860,894.2
gha,1861,894.8
gha,1862,895.3
gha,1863,895.9
gha,1864,896.5
gha,1865,897.1
gha,1866,897.7
gha,1867,898.2
gha,1868,898.8
gha,1869,899.4
gha,1870,900.0
gha,1871,901.9
gha,1872,903.7
gha,1873,905.6
gha,1874,907.5
gha,1875,909.4
gha,1876,911.2
gha,1877,913.1
gha,1878,915.0
gha,1879,916.9
gha,1880,918.8
gha,1881,920.7
gha,1882,922.6
gha,1883,924.6
gha,1884,926.5
gha,1885,928.4
gha,1886,930.3
gha,1887,932.2
gha,1888,934.2
gha,1889,936.1
gha,1890,938.1
gha,1891,940.0
gha,1892,936.7
gha,1893,942.6
gha,1894,929.9
gha,1895,935.8
gha,1896,904.7
gha,1897,910.3
gha,1898,907.0
gha,1899,903.6
gha,1900,882.4
gha,1901,853.0
gha,1902,898.6
gha,1903,920.1
gha,1904,960.2
gha,1905,983.1
gha,1906,1055.0
gha,1907,1090.0
gha,1908,1106.0
gha,1909,1165.0
gha,1910,1158.0
gha,1911,1379.0
gha,1912,1367.0
gha,1913,1434.0
gha,1914,1421.0
gha,1915,1671.0
gha,1916,1559.0
gha,1917,1711.0
gha,1918,1363.0
gha,1919,2384.0
gha,1920,1853.0
gha,1921,1854.0
gha,1922,2195.0
gha,1923,2321.0
gha,1924,2478.0
gha,1925,2405.0
gha,1926,2450.0
gha,1927,2234.0
gha,1928,2298.0
gha,1929,2341.0
gha,1930,1976.0
gha,1931,2013.0
gha,1932,2057.0
gha,1933,2103.0
gha,1934,2149.0
gha,1935,2218.0
gha,1936,2288.0
gha,1937,2360.0
gha,1938,2114.0
gha,1939,2057.0
gha,1940,2002.0
gha,1941,1948.0
gha,1942,1896.0
gha,1943,1844.0
gha,1944,1795.0
gha,1945,1746.0
gha,1946,1512.0
gha,1947,1295.0
gha,1948,1348.0
gha,1949,1479.0
gha,1950,1751.0
gha,1951,1769.0
gha,1952,1692.0
gha,1953,1876.0
gha,1954,2056.0
gha,1955,1872.0
gha,1956,2222.0
gha,1957,1981.0
gha,1958,2136.0
gha,1959,2185.0
gha,1960,2284.0
gha,1961,2300.0
gha,1962,2346.0
gha,1963,2360.0
gha,1964,2343.0
gha,1965,2308.0
gha,1966,2244.0
gha,1967,2218.0
gha,1968,2184.0
gha,1969,2244.0
gha,1970,2456.0
gha,1971,2527.0
gha,1972,2394.0
gha,1973,2455.0
gha,1974,2554.0
gha,1975,2185.0
gha,1976,2067.0
gha,1977,2079.0
gha,1978,2218.0
gha,1979,2121.0
gha,1980,2080.0
gha,1981,1950.0
gha,1982,1756.0
gha,1983,1618.0
gha,1984,1698.0
gha,1985,1728.0
gha,1986,1764.0
gha,1987,1798.0
gha,1988,1849.0
gha,1989,1891.0
gha,1990,1901.0
gha,1991,1946.0
gha,1992,1965.0
gha,1993,2002.0
gha,1994,2012.0
gha,1995,2038.0
gha,1996,2079.0
gha,1997,2115.0
gha,1998,2162.0
gha,1999,2206.0
gha,2000,2244.0
gha,2001,2291.0
gha,2002,2343.0
gha,2003,2406.0
gha,2004,2474.0
gha,2005,2564.0
gha,2006,2616.0
gha,2007,2719.0
gha,2008,2878.0
gha,2009,2941.0
gha,2010,3063.0
gha,2011,3446.0
gha,2012,3626.0
gha,2013,3728.0
gha,2014,3808.0
gha,2015,3914.0
gha,2016,4126.0
gha,2017,4323.0
gha,2018,4500.0
gha,2019,4556.0
gin,1820,473.9
gin,1821,474.8
gin,1822,475.7
gin,1823,476.6
gin,1824,477.5
gin,1825,478.4
gin,1826,479.3
gin,1827,480.2
gin,1828,481.1
gin,1829,482.0
gin,1830,482.9
gin,1831,483.8
gin,1832,484.8
gin,1833,485.7
gin,1834,486.6
gin,1835,487.5
gin,1836,488.5
gin,1837,489.4
gin,1838,490.3
gin,1839,491.2
gin,1840,492.2
gin,1841,493.1
gin,1842,494.0
gin,1843,495.0
gin,1844,495.9
gin,1845,496.9
gin,1846,497.8
gin,1847,498.7
gin,1848,499.7
gin,1849,500.6
gin,1850,501.6
gin,1851,502.5
gin,1852,503.5
gin,1853,504.4
gin,1854,505.4
gin,1855,506.4
gin,1856,507.3
gin,1857,508.3
gin,1858,509.3
gin,1859,510.2
gin,1860,511.2
gin,1861,512.2
gin,1862,513.1
gin,1863,514.1
gin,1864,515.1
gin,1865,516.1
gin,1866,517.0
gin,1867,518.0
gin,1868,519.0
gin,1869,520.0
gin,1870,521.0
gin,1871,522.0
gin,1872,522.9
gin,1873,523.9
gin,1874,524.9
gin,1875,525.9
gin,1876,526.9
gin,1877,527.9
gin,1878,528.9
gin,1879,529.9
gin,1880,530.9
gin,1881,531.9
gin,1882,533.0
gin,1883,534.0
gin,1884,535.0
gin,1885,536.0
gin,1886,537.0
gin,1887,538.0
gin,1888,539.0
gin,1889,540.1
gin,1890,541.1
gin,1891,542.1
gin,1892,543.1
gin,1893,544.2
gin,1894,545.2
gin,1895,546.2
gin,1896,547.3
gin,1897,548.3
gin,1898,549.4
gin,1899,550.4
gin,1900,551.4
gin,1901,552.5
gin,1902,553.5
gin,1903,554.6
gin,1904,555.6
gin,1905,556.7
gin,1906,557.8
gin,1907,558.8
gin,1908,559.9
gin,1909,560.9
gin,1910,562.0
gin,1911,563.1
gin,1912,564.1
gin,1913,565.2
gin,1914,566.3
gin,1915,567.4
gin,1916,568.4
gin,1917,569.5
gin,1918,570.6
gin,1919,571.7
gin,1920,572.8
gin,1921,573.8
gin,1922,574.9
gin,1923,576.0
gin,1924,577.1
gin,1925,578.2
gin,1926,579.3
gin,1927,580.4
gin,1928,581.5
gin,1929,582.6
gin,1930,583.7
gin,1931,584.8
gin,1932,585.9
gin,1933,587.0
gin,1934,588.2
gin,1935,589.3
gin,1936,590.4
gin,1937,591.5
gin,1938,592.6
gin,1939,593.8
gin,1940,594.9
gin,1941,596.0
gin,1942,597.1
gin,1943,598.3
gin,1944,599.4
gin,1945,600.5
gin,1946,601.7
gin,1947,602.8
gin,1948,604.0
gin,1949,605.1
gin,1950,606.3
gin,1951,633.1
gin,1952,643.1
gin,1953,656.7
gin,1954,685.1
gin,1955,697.4
gin,1956,712.7
gin,1957,726.3
gin,1958,735.8
gin,1959,764.9
gin,1960,783.2
gin,1961,820.1
gin,1962,865.1
gin,1963,803.7
gin,1964,840.2
gin,1965,881.1
gin,1966,883.0
gin,1967,893.3
gin,1968,902.8
gin,1969,911.5
gin,1970,924.8
gin,1971,934.6
gin,1972,934.8
gin,1973,956.3
gin,1974,1003.0
gin,1975,1024.0
gin,1976,1101.0
gin,1977,1102.0
gin,1978,1108.0
gin,1979,1087.0
gin,1980,1101.0
gin,1981,1084.0
gin,1982,1080.0
gin,1983,1070.0
gin,1984,1050.0
gin,1985,1018.0
gin,1986,1010.0
gin,1987,1015.0
gin,1988,1049.0
gin,1989,1063.0
gin,1990,1052.0
gin,1991,1005.0
gin,1992,1001.0
gin,1993,1020.0
gin,1994,1028.0
gin,1995,1040.0
gin,1996,1057.0
gin,1997,1096.0
gin,1998,1131.0
gin,1999,1147.0
gin,2000,1143.0
gin,2001,1178.0
gin,2002,1192.0
gin,2003,1178.0
gin,2004,1182.0
gin,2005,1192.0
gin,2006,1197.0
gin,2007,1193.0
gin,2008,1224.0
gin,2009,1191.0
gin,2010,1184.0
gin,2011,1200.0
gin,2012,1216.0
